ID,KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,EDUCATION,OCCUPATION,TRAVTIME,CAR_USE,BLUEBOOK,EXPOSURE,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,TARGET_AMT,CAR_AGE,TARGET_FLAG,URBANICITY
931284804,0,37,0,11,0,No,0,No,M,High School,Student,69,Private,169560,1,Minivan,yes,0,0,No,1,0,,0,Rural
384628643,0,40,0,11,597360,No,0,No,F,High School,Clerical,52,Private,126000,6,Sports Car,no,0,0,No,0,0,1,0,Rural
919341680,0,26,3,9,399396,No,1251876,Yes,M,Bachelors,Blue Collar,37,Commercial,92280,10,Pickup,no,0,0,No,2,26568,16,1,Urban
122722410,0,45,0,11,730140,No,0,No,F,Bachelors,Manager,31,Private,291120,4,Minivan,no,0,0,No,0,0,18,0,Urban
138562850,0,46,0,7,320364,No,1618356,Yes,F,High School,Clerical,43,Private,180960,6,SUV,no,0,0,Yes,4,0,1,0,Urban
582602737,0,42,0,12,1636128,No,0,No,F,PhD,Doctor,45,Private,157920,1,Sports Car,no,0,0,No,0,73044,17,1,Urban
349219108,0,36,0,7,843756,No,2538072,Yes,F,Bachelors,Professional,55,Private,179520,6,Minivan,no,91800,3,No,5,0,4,0,Urban
197076194,0,45,3,15,285276,Yes,0,No,F,High School,Home Maker,9,Commercial,414120,7,Van,no,0,0,No,0,0,1,0,Rural
751811972,0,52,0,11,1388556,No,3926004,No,F,Bachelors,Professional,28,Private,259920,6,Sports Car,no,0,0,No,0,0,11,0,Rural
345771306,0,41,0,8,664368,No,0,No,M,High School,Clerical,17,Commercial,376680,1,Panel Truck,yes,0,0,No,3,0,1,0,Rural
164734443,0,36,0,14,332316,No,1563888,Yes,F,High School,Clerical,37,Private,135600,10,Sports Car,no,232620,1,No,4,0,7,0,Urban
449363369,0,56,0,0,0,No,1236696,Yes,F,Bachelors,Home Maker,29,Private,334680,13,SUV,no,301764,2,No,0,0,9,0,Urban
699382604,1,53,1,0,0,No,0,Yes,F,High School,Student,34,Private,18000,10,Sports Car,no,14100,3,No,2,0,7,0,Rural
270402636,0,39,0,12,395232,No,2036652,No,F,High School,Clerical,12,Private,18000,6,SUV,no,0,0,No,0,46728,7,1,Urban
847568213,0,38,0,11,397812,No,2218224,Yes,F,Bachelors,Professional,31,Private,138360,13,SUV,no,0,0,No,0,0,9,0,Rural
581342206,1,45,3,0,0,Yes,0,No,M,High School,Home Maker,36,Private,198120,4,Minivan,no,209340,3,Yes,0,31908,1,1,Urban
586056136,0,46,0,14,294900,No,2115384,Yes,F,High School,Home Maker,73,Private,102720,10,Sports Car,no,0,0,No,0,0,9,0,Rural
621465072,0,43,2,16,390552,No,2410692,Yes,M,High School,Clerical,49,Private,69600,10,Minivan,yes,0,0,No,1,0,5,0,Urban
658489952,1,54,1,0,0,Yes,0,No,F,Bachelors,Home Maker,21,Private,225840,6,SUV,no,66444,1,No,6,0,9,0,Urban
830855632,0,55,0,16,1957896,No,5181708,Yes,M,Masters,,44,Commercial,279840,10,Panel Truck,no,0,0,No,3,0,19,0,Urban
159680310,0,61,0,10,698544,No,2719656,Yes,F,High School,Blue Collar,37,Private,161040,1,Sports Car,no,42876,3,No,3,0,1,0,Rural
444239590,0,50,0,7,879696,No,2887740,No,M,Masters,Lawyer,38,Private,224640,7,Van,no,0,0,No,2,0,19,0,Rural
34434267,0,62,0,12,266172,No,2225508,No,F,High School,Clerical,24,Private,214560,7,Sports Car,no,118476,3,No,5,44460,1,1,Urban
416505182,0,53,0,15,1012140,No,3174588,Yes,F,Bachelors,Manager,36,Private,119160,4,SUV,no,0,0,No,3,80316,5,1,Urban
642987359,0,52,0,12,295080,No,2001276,Yes,M,High School,Blue Collar,59,Commercial,124200,14,Minivan,yes,18084,1,No,0,0,,0,Urban
930929206,0,54,0,15,1293696,No,3347280,Yes,F,Bachelors,Manager,45,Commercial,324240,7,Pickup,no,21360,3,No,0,0,6,0,Urban
23391155,0,53,1,13,633108,No,1978872,Yes,F,Bachelors,Professional,41,Private,289920,9,Minivan,no,0,0,No,0,0,13,0,Rural
922808394,0,51,0,15,917316,No,3094668,Yes,F,Masters,Lawyer,7,Private,305400,6,SUV,no,71496,2,No,5,0,,0,Urban
391760011,0,39,2,12,716220,No,2365068,Yes,M,High School,Blue Collar,42,Commercial,89640,7,Pickup,no,0,0,No,0,0,1,0,Rural
987326546,0,38,0,12,1087764,No,3019548,Yes,F,Masters,Lawyer,38,Private,164880,4,Minivan,no,101400,1,No,0,0,15,0,Rural
381161377,0,42,0,10,518088,No,2505732,No,M,High School,Blue Collar,48,Commercial,120240,13,Pickup,yes,0,0,No,0,52560,1,1,Urban
382476479,0,31,2,14,367836,Yes,0,No,F,High School,Clerical,41,Private,155160,13,Sports Car,no,427992,2,Yes,0,21912,7,1,Urban
841940867,0,44,0,4,1755204,No,4286208,Yes,M,Masters,,51,Commercial,80640,4,Pickup,no,0,0,No,0,0,10,0,Urban
754620325,0,41,2,0,0,Yes,649560,No,F,Masters,Home Maker,18,Private,385080,6,Minivan,no,0,0,No,0,0,17,0,Rural
112683646,3,36,4,0,0,No,0,Yes,F,High School,Student,54,Private,18000,4,SUV,no,0,0,No,5,80592,10,1,Urban
940500522,0,48,1,10,1015548,No,3706176,Yes,F,Bachelors,Manager,35,Private,180720,7,SUV,no,115104,1,No,0,0,10,0,Urban
934739805,0,49,0,13,709776,No,1949136,Yes,F,High School,Professional,18,Private,147720,1,SUV,no,107376,1,No,0,0,1,0,Urban
819642529,1,45,2,17,1335216,No,3456852,Yes,F,Masters,Lawyer,46,Private,295200,1,Van,no,336312,2,Yes,2,55728,10,1,Urban
810723697,0,47,0,10,982788,No,2795136,No,M,High School,Professional,25,Private,172680,1,Minivan,yes,0,0,No,0,0,1,0,Urban
457987162,0,41,0,10,1172400,No,0,No,F,Bachelors,Home Maker,43,Private,315000,8,Pickup,no,0,0,No,0,0,6,0,Rural
601891328,0,45,3,,13896,No,0,Yes,F,High School,Student,10,Commercial,73440,10,SUV,no,0,0,No,0,0,1,0,Rural
62418137,0,53,0,15,1369056,No,3680940,Yes,F,High School,Manager,25,Private,275040,10,Pickup,no,0,0,No,0,0,8,0,Urban
312200998,0,51,0,13,967452,No,3073824,Yes,F,High School,Professional,27,Private,308400,1,Van,no,0,0,No,0,0,1,0,Urban
441643202,0,51,1,12,1131936,No,3931812,Yes,F,Masters,Lawyer,44,Private,82800,3,Sports Car,no,0,0,No,0,0,1,0,Urban
378763891,0,36,3,11,596436,Yes,3037584,No,M,Masters,,37,Commercial,510600,1,Panel Truck,yes,430548,1,Yes,0,642852,20,1,Urban
528728477,0,43,0,12,0,No,2150748,No,F,Bachelors,Manager,55,Private,97920,1,SUV,no,82032,3,No,0,0,6,0,Urban
792196051,0,43,0,11,0,No,2514840,Yes,F,High School,Blue Collar,32,Commercial,157920,13,Minivan,no,102828,3,Yes,3,0,1,0,Urban
58776285,0,53,0,13,303468,No,1297668,Yes,F,High School,Home Maker,31,Private,166200,1,SUV,no,0,0,No,0,51084,7,1,Urban
273369457,0,40,0,7,1144860,No,0,No,M,Masters,,34,Commercial,290640,4,Panel Truck,no,0,0,No,3,0,14,0,Urban
321756880,0,31,3,14,313344,No,1406748,Yes,F,High School,Clerical,58,Private,168360,3,SUV,no,0,0,No,0,51324,5,1,Rural
720467228,0,32,3,13,371460,Yes,1335072,No,F,High School,Clerical,9,Private,93600,4,SUV,no,0,0,Yes,0,33984,8,1,Urban
272574318,0,58,0,12,1578720,No,0,No,F,PhD,Doctor,40,Private,178440,1,SUV,no,0,0,No,2,235164,14,1,Urban
170341954,0,49,1,15,1075344,No,3143352,Yes,M,Masters,Professional,23,Commercial,76800,10,Pickup,yes,0,0,No,0,0,23,0,Urban
589266751,0,50,0,14,1086792,No,3549252,No,F,Masters,Lawyer,40,Private,279120,17,Van,no,0,0,No,0,0,18,0,Urban
82438997,0,45,2,12,749364,Yes,2441664,No,M,High School,Blue Collar,39,Commercial,146880,7,Minivan,yes,0,0,No,0,0,1,0,Urban
290532681,0,46,0,5,1304412,No,4048080,Yes,F,Masters,Manager,39,Private,144840,3,SUV,no,0,0,No,0,0,17,0,Urban
775565803,0,47,0,12,1137288,No,3050364,No,M,High School,Manager,43,Commercial,252840,1,Van,no,41520,1,No,1,0,13,0,Urban
406716758,1,43,2,16,868284,No,3457380,Yes,M,Bachelors,Blue Collar,40,Commercial,278280,1,Minivan,yes,0,0,No,0,0,7,0,Urban
75059545,0,41,0,12,968616,No,0,No,F,Bachelors,Professional,29,Private,317760,11,Sports Car,no,103476,3,No,5,0,8,0,Urban
390391019,0,48,0,11,1681344,No,4032756,No,F,PhD,,47,Commercial,340560,10,Pickup,no,0,0,No,2,0,17,0,Urban
92266258,0,39,0,11,228192,No,2084544,No,M,High School,Professional,22,Commercial,131400,13,Pickup,yes,0,0,No,0,0,8,0,Rural
968152368,0,49,0,0,0,No,0,No,F,High School,Home Maker,55,Private,237720,7,Minivan,no,0,0,No,1,0,1,0,Rural
320606745,0,45,0,,238908,No,1563972,Yes,F,High School,Clerical,14,Private,95880,1,Sports Car,no,0,0,No,0,0,1,0,Urban
763546349,0,36,0,,58620,No,1189284,Yes,F,Masters,Lawyer,35,Private,84960,6,SUV,no,65832,1,No,5,0,17,0,Urban
484098012,1,59,1,12,1432584,Yes,0,No,F,Masters,Manager,26,Commercial,289560,13,Pickup,no,0,0,No,0,32856,16,1,Urban
718072463,0,60,0,13,1074132,No,2692200,Yes,M,Masters,,5,Commercial,136560,4,Pickup,yes,53640,3,No,0,0,15,0,Urban
638536907,0,49,0,15,1288500,No,3992076,Yes,F,Bachelors,Professional,12,Private,238080,3,SUV,no,0,0,No,0,0,,0,Urban
334788395,0,45,2,13,443364,No,1981128,Yes,F,High School,Clerical,32,Private,74400,6,SUV,no,0,0,No,0,0,1,0,Urban
645904097,0,34,2,13,330972,Yes,0,No,M,High School,Blue Collar,38,Commercial,147000,4,Minivan,yes,0,0,No,6,0,5,0,Rural
281496208,0,57,0,14,98544,No,0,Yes,M,High School,Student,5,Private,86400,4,Pickup,yes,0,0,No,0,13752,,1,Urban
330583611,0,33,1,11,1034244,Yes,2895420,No,M,Bachelors,Professional,81,Private,161040,17,Minivan,no,0,0,No,1,0,5,0,Rural
469933313,0,52,0,12,507060,No,0,No,M,High School,Blue Collar,61,Commercial,267360,3,Minivan,no,0,0,No,1,0,12,0,Urban
729998807,0,53,0,13,451752,No,0,Yes,F,High School,Clerical,19,Private,192240,4,SUV,no,89544,2,No,0,0,10,0,Urban
190155317,0,57,0,8,0,No,3142812,Yes,F,Bachelors,Blue Collar,41,Commercial,390360,1,Minivan,no,0,0,No,2,0,9,0,Urban
160311489,0,37,0,11,1392516,No,0,No,F,Bachelors,Home Maker,40,Private,201600,17,SUV,no,0,0,No,3,0,9,0,Urban
13754425,0,45,2,,1073748,No,2879208,Yes,M,Bachelors,Manager,30,Private,179400,10,Minivan,yes,0,0,No,0,0,8,0,Urban
314329596,0,38,0,8,1115004,No,0,No,M,Bachelors,Professional,57,Private,181440,1,Minivan,yes,8664,3,No,0,0,4,0,Rural
119788926,0,36,3,7,356892,Yes,0,No,F,High School,Clerical,32,Private,96840,6,SUV,no,33564,2,No,0,0,7,0,Urban
335706802,0,51,0,12,44076,No,1444524,Yes,M,High School,Student,5,Commercial,134160,10,Pickup,no,0,0,No,0,0,1,0,Rural
196318853,1,39,2,15,736440,Yes,0,No,M,Masters,Manager,6,Commercial,261240,6,Van,yes,426924,3,Yes,0,55896,12,1,Urban
944419063,0,51,0,13,385908,No,2341152,No,F,High School,Blue Collar,46,Private,31200,6,SUV,no,0,0,Yes,2,0,6,0,Rural
870743869,2,40,3,14,241512,Yes,1661328,No,F,High School,Blue Collar,5,Private,99120,6,SUV,no,0,0,No,0,0,1,0,Urban
17880810,0,54,0,11,537384,No,1784112,No,F,High School,Clerical,83,Private,363120,3,SUV,no,0,0,No,0,63108,9,1,Urban
645000039,0,34,4,14,717936,Yes,0,No,F,Bachelors,Blue Collar,56,Commercial,130560,10,SUV,no,0,0,No,0,0,13,0,Urban
594467420,1,41,2,14,888264,No,2974608,Yes,F,Masters,Manager,51,Private,156000,10,Sports Car,no,53016,1,No,0,0,12,0,Urban
756140580,0,36,0,11,963072,No,2822028,Yes,M,Bachelors,Blue Collar,9,Commercial,178320,4,Minivan,yes,31104,4,No,1,0,15,0,Urban
605748289,0,55,0,14,73128,No,0,Yes,M,High School,Student,28,Commercial,273240,4,Panel Truck,yes,31572,1,No,1,0,1,0,Urban
930282594,1,45,2,0,0,No,836916,Yes,F,Masters,Home Maker,27,Private,171600,1,Minivan,no,108744,1,No,1,0,11,0,Urban
128484499,2,45,2,12,361020,No,1538328,Yes,M,High School,Clerical,44,Commercial,86400,4,Pickup,no,0,0,Yes,3,45228,8,1,Urban
901443160,0,50,0,11,962892,No,0,No,F,Masters,Lawyer,17,Private,174240,4,Pickup,no,91536,2,No,7,0,11,0,Urban
50629045,1,44,2,15,553680,No,2029008,Yes,M,High School,Blue Collar,29,Commercial,126120,1,Pickup,no,51312,3,No,7,68796,1,1,Urban
465629484,0,55,0,12,668076,No,2948136,Yes,F,Bachelors,Blue Collar,43,Commercial,328800,14,Van,no,0,0,No,0,0,13,0,Urban
752931241,0,44,0,8,387804,No,0,No,M,High School,Clerical,68,Private,269400,7,Minivan,yes,44856,1,No,8,52356,1,1,Urban
656528078,0,50,0,9,705144,No,0,No,M,Masters,Lawyer,13,Private,159840,6,Minivan,yes,63036,3,No,0,0,8,0,Urban
934286635,0,60,0,15,922788,No,3247572,Yes,M,PhD,Doctor,34,Private,94800,4,Sports Car,yes,546888,3,Yes,0,0,14,0,Urban
128002194,0,40,0,12,583680,No,0,No,M,High School,Blue Collar,19,Commercial,124320,1,Pickup,no,0,0,No,0,0,4,0,Rural
65790066,0,57,0,6,943104,No,2979912,Yes,F,High School,Blue Collar,42,Commercial,189120,7,Sports Car,no,113544,3,No,0,0,8,0,Urban
357762726,0,47,0,12,961260,No,0,No,M,Masters,Manager,29,Private,170520,6,Minivan,yes,0,0,No,1,0,12,0,Urban
53702103,0,47,0,,255384,No,0,Yes,M,High School,Student,40,Commercial,217800,1,Van,no,78528,1,No,3,66276,,1,Urban
197015157,0,64,0,13,738252,No,2986536,Yes,F,Masters,Lawyer,41,Private,91800,1,Sports Car,no,0,0,No,8,88680,9,1,Urban
944239689,0,34,1,9,1266648,Yes,2758416,No,M,Masters,Lawyer,75,Private,63600,4,Minivan,no,90048,2,No,2,13980,20,1,Urban
48124408,0,52,0,6,1771992,No,4870920,Yes,F,Masters,Lawyer,43,Private,80400,11,SUV,no,0,0,No,0,0,17,0,Rural
739230069,1,42,1,3,831480,Yes,0,No,M,Masters,,30,Commercial,286800,4,Panel Truck,yes,12624,2,No,1,28344,11,1,Urban
620638009,2,41,2,8,0,No,0,Yes,M,High School,Student,43,Commercial,70200,1,Pickup,yes,113028,1,No,5,0,6,0,Rural
192114963,0,41,2,10,944100,Yes,3185400,No,M,Bachelors,Blue Collar,33,Commercial,161640,11,Minivan,yes,0,0,No,0,0,3,0,Urban
242777133,0,,2,8,35448,Yes,0,No,F,High School,Clerical,21,Private,37200,9,Sports Car,yes,121188,2,No,4,73704,5,1,Urban
975778622,0,54,0,11,1269144,No,0,No,M,Masters,Lawyer,5,Private,209760,6,Minivan,yes,0,0,Yes,2,0,18,0,Urban
277552954,0,42,2,11,950220,No,2926560,Yes,F,Bachelors,Professional,28,Private,156240,3,SUV,no,80268,1,No,5,0,1,0,Urban
33544630,0,56,0,13,1340424,No,0,No,F,PhD,Manager,18,Private,219240,6,SUV,no,0,0,No,0,0,17,0,Urban
496107895,0,50,0,10,2628288,No,0,No,M,PhD,,27,Commercial,280440,4,Panel Truck,yes,49404,2,No,4,0,20,0,Urban
646753404,0,59,0,12,60060,No,1907520,No,F,High School,Student,30,Private,90000,1,SUV,no,0,0,Yes,0,0,,0,Urban
511097692,0,51,0,10,666876,No,0,No,F,Masters,Lawyer,18,Private,145920,1,SUV,no,117216,1,No,6,0,14,0,Urban
673726800,0,53,0,8,742344,No,2950620,Yes,M,PhD,Doctor,33,Private,135240,1,Pickup,yes,0,0,No,0,8232,14,1,Urban
362716446,0,35,0,11,165120,No,0,No,F,High School,Student,27,Commercial,92400,6,SUV,no,122124,2,No,3,0,1,0,Urban
758370952,0,54,0,13,1064016,No,3797028,Yes,F,PhD,Lawyer,63,Private,241080,4,Minivan,no,126240,2,No,1,12780,14,1,Urban
621176428,0,50,0,13,31884,No,1309608,Yes,F,Masters,Home Maker,63,Private,125760,13,Sports Car,no,245424,2,Yes,2,60900,11,1,Urban
180019907,0,29,1,11,613464,No,2419800,Yes,F,Bachelors,Blue Collar,40,Commercial,125640,1,SUV,no,228360,3,Yes,9,0,9,0,Urban
756376204,0,32,3,14,263328,No,1545312,Yes,F,High School,Blue Collar,34,Private,87240,1,SUV,no,0,0,Yes,1,0,1,0,Urban
510001503,0,57,0,12,0,No,0,No,F,High School,Clerical,19,Private,139800,4,SUV,no,122772,1,No,0,8160,1,1,Urban
919835907,0,43,0,10,1175436,No,0,No,M,Bachelors,Blue Collar,43,Commercial,326160,1,Panel Truck,no,57408,2,No,4,0,,0,Urban
880702697,0,44,0,0,0,No,1253880,Yes,F,Bachelors,Home Maker,28,Private,170280,4,Sports Car,no,425160,2,Yes,2,0,8,0,Urban
899830494,1,38,2,14,1007244,No,2809812,Yes,F,Bachelors,Blue Collar,28,Commercial,165600,3,SUV,no,130212,2,No,0,0,10,0,Urban
666444862,1,37,2,14,1154256,Yes,0,No,F,Bachelors,Professional,49,Private,160080,1,SUV,no,0,0,Yes,1,0,10,0,Urban
476379522,1,55,1,14,213840,No,1386480,Yes,F,Bachelors,Home Maker,32,Private,160080,1,SUV,no,82956,1,No,3,0,8,0,Rural
142840345,2,51,2,14,754728,No,2747928,Yes,F,Bachelors,Clerical,84,Private,71880,17,Sports Car,no,0,0,Yes,0,0,10,0,Rural
874440593,1,42,2,12,817080,Yes,2038248,No,F,Bachelors,Blue Collar,45,Commercial,141000,1,Minivan,no,111132,1,No,3,27444,12,1,Urban
790738376,0,45,2,4,300384,Yes,0,No,F,High School,Clerical,34,Commercial,73200,1,Pickup,yes,69252,1,No,5,74340,1,1,Rural
256323118,0,54,0,12,624936,No,2330724,Yes,M,Masters,,51,Commercial,279000,1,Panel Truck,yes,60468,1,No,4,58344,18,1,Urban
155781501,0,48,0,14,504096,No,2114628,Yes,F,Masters,Lawyer,23,Private,120000,4,SUV,no,0,0,No,0,0,14,0,Rural
597296394,0,54,0,8,1081788,No,3138828,Yes,F,Masters,Manager,17,Private,190920,4,SUV,no,0,0,No,1,0,10,0,Urban
999482663,0,48,0,12,271596,No,1628148,Yes,F,Bachelors,Manager,30,Private,200760,13,SUV,no,0,0,No,0,0,9,0,Urban
612923010,0,50,0,0,0,No,1314132,Yes,M,High School,Student,32,Private,59760,6,Minivan,no,0,0,No,0,0,1,0,Rural
514109893,0,25,1,9,618528,Yes,0,No,F,High School,Blue Collar,44,Commercial,247560,1,SUV,no,93204,2,No,8,117312,1,1,Urban
353605491,0,55,0,15,902988,No,0,No,M,Masters,,5,Commercial,204240,1,Van,yes,15792,2,No,1,66552,21,1,Urban
205543280,0,35,0,9,868668,No,2558076,No,F,PhD,Lawyer,45,Private,161280,1,Minivan,no,98220,4,No,2,0,10,0,Urban
695833713,0,29,1,8,886104,Yes,0,No,F,High School,Blue Collar,25,Commercial,268080,1,Sports Car,no,57228,1,No,4,41016,1,1,Urban
388238418,1,45,2,0,0,Yes,0,No,M,High School,Student,33,Private,72000,1,Pickup,no,501816,1,Yes,3,53076,1,1,Urban
890299798,0,37,0,14,0,No,1692828,No,F,Bachelors,Professional,34,Private,124440,6,SUV,no,7956,2,No,0,0,9,0,Urban
663636222,0,56,0,16,1314252,No,3860088,Yes,M,PhD,,30,Commercial,85200,7,Pickup,no,0,0,No,2,0,17,0,Urban
710752022,0,45,3,17,863628,Yes,2544972,No,F,Masters,Lawyer,44,Private,156720,6,SUV,no,0,0,No,0,0,1,0,Urban
824235589,0,51,0,11,1404192,No,0,No,F,Masters,Manager,23,Private,243840,4,Minivan,no,14364,2,No,6,0,8,0,Urban
922784654,0,48,0,10,0,No,0,No,F,Bachelors,Professional,43,Private,289800,4,Minivan,no,0,0,No,1,0,10,0,Rural
616722972,0,52,0,13,447540,No,1959420,No,M,High School,Blue Collar,28,Commercial,80400,4,Pickup,yes,0,0,No,0,0,1,0,Rural
132742099,0,40,0,7,602688,No,0,No,M,High School,Blue Collar,16,Commercial,165360,1,Minivan,yes,23244,2,No,6,0,5,0,Urban
82157353,0,41,1,13,1319484,No,3128988,Yes,F,Masters,Lawyer,50,Private,353640,6,Sports Car,no,0,0,No,1,27936,18,1,Urban
884328607,0,44,2,14,529692,No,1695744,Yes,M,PhD,Doctor,11,Private,70800,10,Pickup,no,88812,1,No,0,0,0,0,Urban
499733944,0,54,0,,364656,No,0,No,M,Masters,Lawyer,24,Private,198960,4,Van,no,325560,2,No,0,0,13,0,Urban
993909059,0,42,0,12,1029024,No,3428724,Yes,M,Masters,,36,Commercial,68400,13,Pickup,no,0,0,No,2,0,19,0,Urban
719425580,0,50,0,11,100140,No,0,Yes,M,High School,Student,39,Private,183960,10,Minivan,yes,0,0,No,0,0,5,0,Rural
573931423,0,38,0,14,125832,No,798180,Yes,M,High School,Clerical,33,Private,76200,1,Minivan,no,68424,1,No,4,56400,5,1,Urban
388050397,0,36,0,12,399408,No,1692216,Yes,F,High School,Blue Collar,68,Commercial,175680,10,SUV,no,0,0,No,0,0,10,0,Urban
125992610,0,62,0,12,404556,No,2061720,Yes,F,Bachelors,Blue Collar,26,Commercial,281640,4,Sports Car,no,502956,3,Yes,0,82560,15,1,Urban
594606184,0,47,0,7,917544,No,2752008,Yes,M,Bachelors,Professional,29,Private,166200,6,Minivan,yes,0,0,No,0,0,7,0,Urban
674471094,0,47,0,7,1739484,No,5051592,No,F,PhD,Doctor,22,Private,289440,3,SUV,no,0,0,No,4,0,1,0,Urban
833443761,0,46,0,8,951804,No,2900796,Yes,M,High School,Professional,5,Private,73200,1,Pickup,yes,51156,2,No,7,0,6,0,Urban
542013577,0,42,0,9,776460,No,0,No,M,Masters,,46,Commercial,270720,1,Panel Truck,yes,124500,4,No,6,0,19,0,Urban
314882114,0,44,1,,0,No,845532,Yes,F,Masters,Home Maker,19,Private,31680,4,Sports Car,no,26628,2,No,1,0,13,0,Urban
673112887,0,36,0,13,250692,No,1612872,Yes,F,High School,Blue Collar,39,Commercial,61200,1,SUV,no,35388,2,No,9,43728,7,1,Urban
196628077,0,33,3,0,0,No,0,Yes,M,High School,Student,27,Private,121920,6,Pickup,yes,97416,1,No,3,0,1,0,Urban
179892685,0,35,2,10,209916,Yes,1234824,No,F,High School,Clerical,52,Private,232080,9,Minivan,no,67896,3,No,7,57096,1,1,Urban
100818915,0,43,0,11,1707564,No,0,No,F,PhD,Lawyer,6,Private,292320,6,Minivan,no,0,0,No,0,0,,0,Urban
294957776,0,45,3,14,1131900,No,3620868,Yes,M,Masters,Lawyer,55,Private,83520,1,SUV,no,0,0,No,2,58500,14,1,Urban
213361324,0,55,0,14,868044,No,2524536,Yes,M,PhD,Manager,28,Commercial,275760,3,Panel Truck,no,0,0,No,2,0,11,0,Urban
590277374,0,27,2,14,14544,No,0,Yes,M,High School,Student,30,Private,50400,11,Minivan,yes,0,0,No,2,0,,0,Urban
234108296,0,41,0,13,1886844,No,0,No,F,Masters,Manager,45,Private,208920,7,Minivan,no,0,0,No,0,0,15,0,Urban
486162680,0,40,1,13,63864,No,691884,Yes,F,Bachelors,Home Maker,32,Commercial,119520,1,Pickup,no,65868,1,No,3,0,1,0,Urban
105645072,0,43,0,11,478176,No,1635648,No,F,Masters,Lawyer,45,Private,216720,8,SUV,no,0,0,No,0,0,15,0,Urban
159318106,0,42,1,12,1415736,Yes,0,No,F,Bachelors,Blue Collar,17,Commercial,344400,1,SUV,no,0,0,No,0,0,7,0,Rural
858966351,0,57,0,15,620844,No,2009028,Yes,F,High School,Blue Collar,56,Private,209280,6,SUV,no,0,0,Yes,1,0,11,0,Rural
192744071,0,56,0,12,749796,No,0,Yes,F,Bachelors,Manager,18,Private,251280,6,Minivan,no,0,0,No,0,0,8,0,Urban
188827017,0,64,0,9,456240,No,0,Yes,M,High School,Blue Collar,11,Commercial,344520,7,Pickup,yes,0,0,No,0,207480,3,1,Urban
250492527,0,32,2,9,720600,Yes,2550744,No,F,High School,Clerical,31,Private,137760,1,Minivan,no,209916,4,Yes,2,64740,1,1,Urban
737298009,2,39,2,11,0,Yes,0,No,F,Bachelors,Manager,16,Private,275040,1,Sports Car,no,0,0,No,0,60252,10,1,Urban
764936907,0,37,0,7,1167192,No,3031152,No,F,Bachelors,Blue Collar,21,Commercial,179160,10,Minivan,no,48576,2,No,0,0,11,0,Urban
471548802,0,45,2,14,237516,No,0,Yes,F,High School,Home Maker,5,Private,95760,6,SUV,no,0,0,Yes,0,0,5,0,Urban
18938047,0,39,0,14,880404,No,0,No,M,Bachelors,Professional,36,Private,152880,6,Minivan,yes,39840,1,No,4,0,7,0,Urban
716232766,0,32,4,15,53736,Yes,0,No,F,High School,Student,7,Private,81360,4,SUV,no,86172,3,No,5,34692,8,1,Urban
137443614,0,44,1,9,71424,No,0,Yes,M,Bachelors,Student,22,Commercial,78000,4,Pickup,yes,0,0,No,0,0,10,0,Urban
406695090,0,39,2,14,610500,No,1581240,Yes,F,High School,Blue Collar,23,Commercial,169200,6,Sports Car,no,0,0,No,3,0,1,0,Urban
180434966,1,41,2,10,384684,No,1995912,Yes,F,High School,Clerical,20,Private,117600,10,SUV,no,0,0,No,0,0,1,0,Rural
197424537,0,35,0,7,744432,No,1851564,Yes,M,High School,Blue Collar,5,Commercial,196440,4,Van,yes,46956,2,No,7,37788,1,1,Urban
158580440,0,64,0,15,486336,No,2499672,Yes,F,High School,Blue Collar,54,Commercial,143400,7,Sports Car,no,61644,1,No,6,43224,6,1,Urban
865934369,0,46,0,13,3192324,No,0,No,M,PhD,,52,Commercial,408240,1,Panel Truck,yes,15984,3,No,6,0,23,0,Urban
983599846,0,59,0,15,1904436,No,0,No,F,PhD,Doctor,32,Private,246480,17,SUV,no,0,0,No,0,0,18,0,Urban
417088161,1,39,2,13,635400,No,2250168,Yes,M,High School,Manager,6,Private,122520,1,Pickup,yes,0,0,Yes,0,30192,,1,Urban
454217720,0,44,1,11,900552,No,2937828,Yes,M,High School,Blue Collar,56,Commercial,108000,4,Pickup,yes,39456,3,No,6,29388,10,1,Urban
727995019,0,40,1,12,475200,Yes,2321940,No,F,High School,Clerical,37,Private,65520,1,Sports Car,no,50256,2,No,5,39108,1,1,Urban
896831217,0,43,0,8,805308,No,2637612,Yes,F,High School,Blue Collar,38,Commercial,102360,10,SUV,no,0,0,No,0,0,1,0,Urban
514525729,0,48,0,13,908676,No,3089700,Yes,F,Bachelors,Professional,37,Private,86520,13,Minivan,no,0,0,No,0,0,12,0,Urban
976068152,0,38,0,10,905184,No,0,No,F,Bachelors,Manager,51,Private,195120,1,SUV,no,96420,3,No,0,261876,13,1,Urban
707887401,0,48,0,0,0,No,0,Yes,M,High School,Student,47,Private,78240,3,Minivan,yes,0,0,Yes,0,0,1,0,Rural
362240875,0,60,0,15,0,No,3962748,Yes,F,Bachelors,Manager,39,Private,201360,10,Sports Car,no,54000,2,No,3,0,13,0,Urban
282526845,0,59,0,11,2239584,No,5803740,Yes,M,PhD,Manager,35,Private,260760,1,Van,no,0,0,No,2,0,13,0,Urban
